NGÀY,GIÁ MỞ CỬA,GIÁ CAO NHẤT,GIÁ THẤP NHẤT,GIÁ ĐÓNG CỬA,THAY ĐỔI GIÁ,% THAY ĐỔI,KHỐI LƯỢNG
17/08/2022,22363.63636363636,22409.090909090908,21954.545454545452,22090.90909090909,,,27796741
16/08/2022,21818.181818181816,22454.545454545452,21818.181818181816,22318.181818181816,,,66960300
15/08/2022,21909.090909090908,22000,21636.363636363636,21818.181818181816,,,33213400
12/08/2022,21181.81818181818,21863.63636363636,21136.363636363636,21772.727272727272,,,33967300
11/08/2022,21863.63636363636,21954.545454545452,21181.81818181818,21272.727272727272,,,34705700
10/08/2022,21818.181818181816,22181.81818181818,21636.363636363636,21636.363636363636,,,30124400
09/08/2022,21727.272727272724,22090.90909090909,21500,21909.090909090908,,,51496300
08/08/2022,21272.727272727272,21727.272727272724,21181.81818181818,21454.545454545452,,,30365700
05/08/2022,21272.727272727272,21500,21045.454545454544,21181.81818181818,,,42536671
04/08/2022,21727.272727272724,21772.727272727272,21363.63636363636,21500,,,30121900
03/08/2022,20636.363636363636,21681.81818181818,20545.454545454544,21590.90909090909,,,58946000
02/08/2022,20818.181818181816,21045.454545454544,20636.363636363636,20818.181818181816,,,27729900
01/08/2022,19727.272727272724,20772.727272727272,19636.363636363636,20727.272727272724,,,38143900
29/07/2022,19636.363636363636,19954.545454545452,19545.454545454544,19545.454545454544,,,20687600
28/07/2022,19545.454545454544,19727.272727272724,19318.181818181816,19454.545454545452,,,23510500
27/07/2022,19500,19545.454545454544,19136.363636363636,19318.181818181816,,,28715987
26/07/2022,19818.181818181816,20000,19636.363636363636,19681.81818181818,,,26422200
25/07/2022,20181.81818181818,20272.727272727272,19818.181818181816,19909.090909090908,,,20867100
22/07/2022,20636.363636363636,20727.272727272724,20181.81818181818,20181.81818181818,,,16642200
21/07/2022,20318.181818181816,20909.090909090908,20272.727272727272,20636.363636363636,,,23043400
20/07/2022,20318.181818181816,20681.81818181818,20272.727272727272,20318.181818181816,,,17744000
19/07/2022,20454.545454545452,20545.454545454544,20090.90909090909,20136.363636363636,,,16276900
18/07/2022,21090.90909090909,21181.81818181818,20454.545454545452,20545.454545454544,,,20172000
15/07/2022,20318.181818181816,21363.63636363636,20318.181818181816,21090.90909090909,,,48006900
14/07/2022,20181.81818181818,20363.63636363636,20090.90909090909,20181.81818181818,,,12520300
13/07/2022,20181.81818181818,20727.272727272724,20136.363636363636,20272.727272727272,,,17855700
12/07/2022,20045.454545454544,20454.545454545452,19954.545454545452,20272.727272727272,,,12291500
11/07/2022,20363.63636363636,20590.90909090909,19954.545454545452,20045.454545454544,,,14976400
08/07/2022,20000,20500,20000,20409.090909090908,,,19504900
07/07/2022,19500,19772.727272727272,19454.545454545452,19772.727272727272,,,13328000
06/07/2022,19727.272727272724,20227.272727272724,19363.63636363636,19500,,,18233600
05/07/2022,20090.90909090909,20318.181818181816,19772.727272727272,19909.090909090908,,,15593400
04/07/2022,20590.90909090909,20590.90909090909,20000,20000,,,12603200
01/07/2022,20272.727272727272,20545.454545454544,19590.90909090909,20363.63636363636,,,15805000
30/06/2022,20818.181818181816,21272.727272727272,20272.727272727272,20272.727272727272,,,19950600
